content_id,content_type,source
334794,1273220,420774
1552090,927133,921123
2083326,228161,632671
1784056,613404,1680224
1393328,482383,1747483
2069836,47037,1840351
848110,1326806,1188735
1683960,2039543,855773
158449,1549863,1627808
611682,1695567,274061
1798559,255523,365572
2092418,2071438,1342592
1984854,16041,429852
1642710,1272327,105717
1754901,2054739,1219619
1248095,1994430,95982
1467146,2084126,1421262
1980213,139741,90465
144531,2028074,606368
740090,1851656,254939
61571,1216062,1123518
1187379,1730688,1352650
153281,1069196,616652
1271250,1445586,900245
1003528,1096190,1360149
1282533,1640069,1383945
301889,1944154,983570
140024,1015885,993968
641768,841378,672894
1638768,1063554,968778
269088,1424130,740962
1893524,1788693,2054034
1917662,1071321,651880
857085,553408,570960
1839935,529188,2020654
656037,59956,2081923
872551,257180,1208538
1738695,1693164,711769
26730,267674,1179998
1054257,1659630,2049551
165898,1014718,1669099
913278,1782996,564327
250411,1523784,1723211
1354895,658920,96125
1280516,1385742,1249932
36365,587274,1992245
596584,931663,1544149
926355,170095,1399184
2100732,766234,510908
784843,171182,1009838
76787,1349113,1657861
56046,541755,879096
799281,558008,689709
645745,1003290,470309
263428,358721,843645
2045914,388843,740892
806633,1653043,978194
1354821,140935,326089
273144,35216,1236653
646999,260502,1885488
1434994,1120278,1632109
2050064,80997,400227
1611797,1759845,241545
748966,1670594,566333
1282413,723862,1463903
1975837,286728,1933292
29118,393344,32815
1924446,2095659,1859528
1591643,1351816,1017210
1806318,553020,1083530
1654465,1774886,1007958
1250948,1114048,361933
2025527,1378405,643448
1691290,1517960,1232818
1035316,1215306,1798293
186984,1434083,461946
1043282,799591,1847028
1956811,588374,67644
449911,900800,1197653
2049828,1530628,310058
1227240,1418597,550939
672599,35943,393247
330389,593236,1024018
1226990,1759978,1429951
603110,610152,1468325
1314946,1481008,1570308
483877,355314,1557105
1933036,211164,440508
1846909,1798311,1898392
2020396,2055890,161845
623626,533873,1380688
1612771,142512,1752652
1807207,1141079,737220
319666,1880136,1495084
1084748,1558283,749722
1003052,717100,2027361
1573682,1245574,233895
702724,1457947,1889468
952252,1389849,1010571
1736755,685431,1128360
1129220,763306,718406
197346,277785,76729
1902867,341534,1811977
426006,1242500,976272
1588460,1797569,396093
445908,804589,1693686
1873033,1323904,853281
57125,1249124,437582
1043970,643755,1422950
244888,1668907,827247
313605,327709,880189
909139,141817,1903155
1623661,1694451,1545401
1594131,972066,1244668
1560943,1898309,2087802
1750913,464463,1222198
148506,419468,121990
196702,1923791,651626
1315916,1489492,144200
960428,1698841,1899856
1498304,2084026,477886
951044,751683,1808465
1407727,17013,379385
341919,374674,1575291
1911328,72490,1737644
1961257,1426698,1381034
1799257,2039000,300903
1956519,1270186,1466866
927336,159564,1351166
217905,1576260,1314061
907087,74435,1372071
1073461,311820,1404052
1482965,2025117,1920357
982401,168082,2042534
557205,263855,403837
874052,1107808,5199
379689,268446,32140
750762,1839168,1699361
415623,587231,825534
199745,2074743,644839
1734293,830450,761279
1142449,1108352,434125
1109840,1904661,1029035
97366,1292538,582388
929675,1746606,1759537
642425,1058318,1224143
611714,1783,1556632
413571,1079375,1732117
1674234,291127,958633
494543,1523324,680328
704147,1380101,1307402
285490,507934,1745852
1498008,2060567,1178544
2084023,337704,1277580
1890327,252448,322963
1614974,118928,1282352
1570768,1194785,1023275
137619,259291,538666
193344,1966064,315325
1837427,548202,2017921
864507,1721317,1427482
1386534,749980,1655767
16139,999591,506812
765468,663776,1769885
342888,1716136,656421
1249653,388661,544024
119344,1486646,437034
2083095,1927486,1803762
858391,920245,1674479
2041979,1418017,1290751
1244018,376689,120166
1393851,2004728,1872886
246804,163471,897470
478775,470521,1910364
652517,1369994,1370534
1430675,1829628,678553
2023764,1080107,1720496
1202987,938328,709322
911785,2050413,2028963
1379684,1504009,110087
147340,792710,729767
250762,317143,23419
40374,1385201,1019538
845479,1090171,926622
369931,254200,352941
1423866,781689,1255947
1109045,363916,1917350
578763,1515870,1021368
343531,78139,1531527
364475,1975845,1621585
223088,1330085,1053580
434622,1707093,82777
1762663,1336046,1890790
896866,1667762,625021
311046,1570499,1595398
726762,1671699,230534
477949,2088408,2072080
211716,1993865,846450
2003784,2054395,887288
726240,1176292,1334788
538023,1687468,1907746
1973724,322709,411614
1023179,95979,143311
1672635,1849798,1247532
223230,421938,869085
813608,282614,1029824
1418658,1872857,930383
695837,2025282,3142
1628040,1185658,1867246
1937958,1770017,1541535
287950,646648,1902484
1986146,854116,1643179
1003418,1137166,435891
247838,111919,1510897
982693,1927760,999282
1416810,1907239,788956
616556,2066689,1916796
1943267,497621,1321009
972140,1777997,631096
875308,479257,464080
316009,316325,235242
1929946,554253,126258
7905,80642,566709
1727415,893541,249104
748785,1885845,618878
1467712,1148155,1602230
429812,1081498,940385
2046091,1118889,2084810
602001,479966,7309
2082807,419020,1595067
1022009,1285793,1117027
109850,1897313,852048
385230,548237,1822324
1457777,750276,1025196
1384107,149360,1105252
1487315,1508579,1608579
571955,964601,2017457
286090,575517,1877155
309991,2087400,863757
434313,1282982,297645
223789,712049,1820847
1133153,521757,1782684
888982,615968,1123335
1655830,1646024,555943
1633964,880397,1202513
1385481,218903,96779
1499998,178557,611690
1901782,1755051,807561
1251674,1519435,1354852
801343,2452,356493
99820,1581313,1724134
58193,534184,23551
1764156,1115062,82234
2023522,837378,642822
1569111,367706,1209476
205622,1588279,1070918
397249,1490942,929405
1701981,1317361,1825219
1512930,584056,1146977
10876,799977,668215
822919,1282543,1024856
239391,212999,888555
1731053,1906481,397309
651077,1885985,21466
1113329,659518,294160
1219885,1055544,1392258
258832,562938,996587
8394,1310640,46475
289674,366225,1821819
1820180,1349118,2038762
1421446,1568495,2088905
1508568,761490,294430
797913,1717743,1673348
1178167,361954,234524
1827304,369059,1202201
664645,367043,1792183
1543440,1070858,1995167
285908,801576,527639
1725954,999501,229216
624192,1551422,489976
1335067,1439423,1834439
482669,1279898,1093045
1265062,1464477,829828
740041,533538,1619166
1789793,511150,322129
2038780,299783,1866707
1156377,1707615,1218939
988785,2001826,369385
915665,1529155,1705687
1924775,667656,895926
93505,752942,464717
1171783,493418,1553080
845616,137517,1163250
39427,2010665,1814270
1206803,688628,471510
727601,1558791,993533
337096,2016257,2100526
222333,920021,1068907
1651311,80959,476069
1198893,775547,325504
487537,614737,806235
1559896,1869687,221778
1537178,1658184,894029
1340778,797774,6686
58752,1653527,1158290
1177371,1707047,828249
873148,2059416,1622418
127899,2016989,1075943
751080,390704,165098
307016,1617429,1376580
1492668,1931824,1461657
356503,1670873,708253
1608089,1692499,808290
522860,223009,1884617
746989,1185872,168502
369236,351840,1718132
87030,2077651,1348210
500817,525835,1794303
1591365,106219,1167974
527466,1619469,359303
1280350,1832727,663670
48349,2027931,869868
329329,1801210,772724
1043895,951154,613015
275780,158860,719206
267968,192565,1437678
575711,878099,326313
1458478,161227,245477
2017721,1845797,310747
174206,54083,1351358
296204,1230373,465412
1705330,784262,1946079
937437,887089,1892876
705807,1229089,133329
1058181,535233,1017793
1644800,147853,411172
579210,1658311,568903
77473,496497,396077
1113827,538527,1321499
383018,907613,1246609
1437870,2019042,753733
186477,195048,1962389
1246853,892398,843246
1817175,1324420,1046163
1283300,1041546,265953
1485675,1202313,1179018
1512085,734242,888664
526144,19398,1165945
438672,814745,707737
1313711,5428,1343091
724309,1724956,284507
1047443,889967,1831821
946673,1272444,619616
1256844,1124098,1147647
1005688,354581,1957102
1606915,27387,419158
1193918,1080769,1355567
1329439,1540813,782735
1296414,377513,309572
838535,938467,871429
1721145,505940,994059
814100,737917,1843574
889658,1593693,459786
513553,462213,1167306
1945558,561903,962418
423448,1628033,837047
58083,1562563,1632317
222164,785739,465325
1123681,75814,986737
1668578,420880,1468020
745021,1994164,1791590
1245908,1703529,749987
916249,1984046,155969
723833,1824830,2010010
207852,317632,1029001
104166,450727,679758
1708100,2037903,714875
133886,1308124,1080626
1495977,1151005,1495614
1928787,1991204,475436
2034652,1807887,92490
761084,1432060,1130701
1039673,1334158,445812
1869835,555275,1282609
1279134,1546066,546987
982282,22546,447153
1126034,1843808,1244054
911459,757436,10603
206688,635420,1613636
939618,1923747,1319186
1354418,1518563,129844
1929364,1923781,1426077
1823919,134384,1205006
1572686,1912331,1353384
2033102,792838,2083819
510826,1337839,127575
1960172,1891079,829922
497792,468245,9389
291829,1594859,362712
1228024,52240,1477624
605234,287467,757301
1563403,981584,1590930
1512313,1403605,1504205
402593,781927,350255
1111527,285034,1449275
1024065,1928477,1335923
1029997,1526665,424620
1817428,972686,1145986
2059673,1332293,107936
2026561,1661631,668365
64414,240791,1401986
441020,1586493,1785736
337433,1084280,1779679
153622,626460,1653779
1860733,1382579,550125
1099854,1670533,426742
1887403,1346524,1782697
810501,138548,1522140
480134,788939,1048706
1923489,1377389,397283
1777576,945397,318384
1677128,142638,1660668
306151,618468,483067
681601,1388360,245521
1032154,720675,125674
497829,1372259,1869756
434864,1641054,1264926
1246040,928448,530007
1540476,1079711,331550
831422,1562169,886637
265252,436302,1855388
1966809,312562,319306
357086,1881876,1265369
269420,890876,656793
2044392,944676,1050869
437824,1814758,1825521
1002979,1989233,522651
1552836,1358678,841492
1460802,177827,878128
1160490,649467,1183497
773449,326500,836252
1881588,41935,1553770
248225,517685,1236864
115590,53671,1381016
552868,1568425,1192811
1390758,484811,1181698
1782815,504090,1546796
8723,1041878,1222590
1278311,1720982,1160750
341325,1314857,635753
1221262,649334,1702593
1147089,178235,1732709
753513,471459,402558
1136437,1118299,611204
1933333,2028293,1136439
216811,1823848,656648
543156,785839,1490540
1519717,968671,24246
1313389,1695688,1909568
1751732,329731,39970
1231873,1139106,1625852
735190,200737,1299516
1181193,2005659,171637
940427,1197216,1594719
2027717,1588475,97927
147192,748820,317258
468375,1621461,779538
99923,908678,1396445
1908636,2043511,800829
408699,499683,43736
1897255,924573,1717452
1898772,579706,1055929
55622,506189,778301
953004,296104,125941
1648139,660561,1457157
451424,677239,2080272
1990809,839084,1390623
1726523,892689,2037842
1078365,763954,1787776
939501,2072481,183213
1301446,354635,2061352
373649,197182,1973247
1186657,676738,950108
270393,2051888,486157
2102207,156987,1617312
817704,1199533,1495459
1635074,862411,955614
819865,2070967,306570
2097436,646872,539358
2015704,10102,1073570
566133,1890372,1942018
681458,80475,1211950
783908,1486450,2032125
1091151,316448,387803
569483,661695,658326
842541,1989885,564887
5937,254942,1374618
203781,405469,989672
1712516,368302,1711651
784795,1739217,822505
1821430,1977809,1488545
137061,1290876,1592101
141810,726766,1028890
1195926,1946749,1765945
1846257,522750,1191718
969632,1010729,1690683
2072698,1398728,2072250
2065507,1287194,752467
643032,1367441,1331184
1105493,1692303,75672
1591179,1433054,914152
1904330,207637,1063258
1585896,1144911,1238840
1212190,457615,1252759
1667073,571336,98528
1494644,216108,1916379
525310,152627,708238
1072799,1220997,652494
1325863,1021503,1012230
2006943,288794,457541
159466,2070298,1859228
1326372,1534220,76284
835197,147258,1963926
709493,1278521,1452535
138983,1650254,463134
8144,1559488,937789
1200305,816991,433274
1973492,270692,1855536
1138192,492492,1939400
1599054,212477,583188
1417610,898400,314114
1033431,1770126,1347726
973532,869446,1072973
1611356,9091,1023789
1572669,3860,1947801
959275,1820920,643059
696177,1510743,1826964
184595,331327,1541869
632277,1039265,1562111
560411,1652872,1602589
2079395,1859811,676757
1539688,803017,1927115
508740,573846,1156946
625454,1144438,2070590
1202381,1802124,188411
460011,2022705,165917
1524379,1463700,2077040
580244,1316889,1553437
583782,1326387,894144
1624632,484124,1659136
492569,177683,1881042
1241830,2079706,1160146
241183,381748,1736167
1578359,402657,2003959
646029,777464,1985634
3748,323620,1334875
878740,1482115,888782
1933479,69844,1134756
387344,1371745,1243414
1877815,1100105,1761609
1638767,799631,433355
11698,1521684,1001107
325286,652953,1334490
694078,1483,1549791
1332344,72925,947491
1405925,1518948,1196806
1421398,571542,366899
1732233,822461,248919
1199339,1899020,256060
53743,93055,490987
690605,1455055,580711
1173039,365421,741296
1636259,341664,629879
1448011,1405044,137762
460468,257664,1084100
1369952,1009962,2035370
465623,736232,2071602
664740,649019,228856
1855098,752544,206293
1623352,1977677,185395
687511,1372671,578388
1448887,371981,316151
1835020,1082026,2060375
1621378,1207709,2081258
2060554,754507,298707
1663663,1785182,816062
1322184,399562,1603077
1095577,1265447,661384
1736400,1510947,179645
39022,1319926,148036
610715,230779,1932266
426931,489895,43037
2065521,1860493,1078548
1269887,4463,1516365
2101179,912851,1644559
1483598,1049418,597824
176314,748279,1731123
570044,1006720,1667173
386008,1931653,59122
1949592,1030689,1139734
1260709,1056195,336256
